"","orchestra","section","name","link","title","isLead"
"78","New York Philharmonic","Trumpets","Christopher Martin","https://nyphil.org/about-us/artists/christopher-martin","Principal, The Paula Levin Chair",TRUE
"79","New York Philharmonic","Trumpets","Matthew Muckey","https://nyphil.org/about-us/artists/matthew-muckey","Associate Principal",TRUE
"80","New York Philharmonic","Trumpets","Ethan Bensdorf","https://nyphil.org/about-us/artists/ethan-bensdorf","Trumpets",FALSE
"81","New York Philharmonic","Trumpets","Thomas Smith","https://nyphil.org/about-us/artists/thomas-smith","Trumpets",FALSE
"82","New York Philharmonic","Trombones","Joseph Alessi","https://nyphil.org/about-us/artists/joseph-alessi","Principal, The Gurnee F. and Marjorie L. Hart Chair",TRUE
"83","New York Philharmonic","Trombones","Colin Williams","https://nyphil.org/about-us/artists/colin-williams","Associate Principal",TRUE
"84","New York Philharmonic","Trombones","David Finlayson","https://nyphil.org/about-us/artists/david-finlayson","The Donna and Benjamin M. Rosen Chair",FALSE
"85","New York Philharmonic","Bass Trombone","George Curran","https://nyphil.org/about-us/artists/george-curran","The Daria L. and William C. Foster Chair",FALSE
"86","New York Philharmonic","Tuba","Alan Baer","https://nyphil.org/about-us/artists/alan-baer","Principal",TRUE
"87","New York Philharmonic","Timpani","Markus Rhoten","https://nyphil.org/about-us/artists/markus-rhoten","Principal, The Carlos Moseley Chair",TRUE
"88","New York Philharmonic","Timpani","Kyle Zerna","https://nyphil.org/about-us/artists/kyle-zerna","Assistant Principal",TRUE
"89","New York Philharmonic","Percussion","Christopher S. Lamb","https://nyphil.org/about-us/artists/christopher-s-lamb","Principal, The Constance R. Hoguet Friends of the Philharmonic Chair",TRUE
"90","New York Philharmonic","Percussion","Daniel Druckman","https://nyphil.org/about-us/artists/daniel-druckman","Associate Principal, The Mr. and Mrs. Ronald J. Ulrich Chair  ",TRUE
"91","New York Philharmonic","Percussion","Kyle Zerna","https://nyphil.org/about-us/artists/kyle-zerna-percussion","Percussion",FALSE
"92","New York Philharmonic","Harp","Nancy Allen","https://nyphil.org/about-us/artists/nancy-allen","Principal",TRUE
"93","New York Philharmonic","Harpsichord","Paolo Bordignon","https://nyphil.org/about-us/artists/paolo-bordignon","Harpsichord",FALSE
"94","New York Philharmonic","Piano","Eric Huebner","https://nyphil.org/about-us/artists/eric-huebner","The Anna-Maria and Stephen Kellen Piano Chair",FALSE
"95","New York Philharmonic","Organ","Kent Tritle","https://nyphil.org/about-us/artists/kent-tritle","Organ",FALSE
