"","orchestra","section","name","link","title","isLead"
"29","Minnesota Orchestra","Oboe","Julie Gramolini Williams","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/julie-gramolini-williams/","Acting Associate Principal Oboe","TRUE"
"30","Minnesota Orchestra","Horn","Michael Gast","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/michael-gast/","Principal Horn, John Sargent Pillsbury Chair","TRUE"
"31","Minnesota Orchestra","Oboe/English Horn","Marni J.  Hougham","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/marni-j-hougham/","Oboe and English Horn, John Gilman Ordway Chair","FALSE"
"32","Minnesota Orchestra","Horn","Bruce Hudson","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/bruce-hudson/","Horn","FALSE"
"33","Minnesota Orchestra","First Violin","Felicity James","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/felicity-james/","Associate Concertmaster, Frederick B. Wells Chair","TRUE"
"34","Minnesota Orchestra","Second Violin","Aaron Janse","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/aaron-janse/","Second Violin","FALSE"
"35","Minnesota Orchestra","Horn","Brian Jensen","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/brian-jensen/","Horn","FALSE"
"36","Minnesota Orchestra","Concertmaster","Erin Keefe","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/erin-keefe/","Concertmaster, Elbert L. Carpenter Chair","TRUE"
"37","Minnesota Orchestra","Flute","Adam Kuenzel","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/adam-kuenzel/","Principal Flute, Eileen Bigelow Chair","TRUE"
"38","Minnesota Orchestra","First Violin","Natsuki Kumagai","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/natsuki-kumagai/","First Violin","FALSE"
"39","Minnesota Orchestra","Bassoon","Mark  Kelley","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/mark-kelley/","Co-Principal Bassoon, Marjorie F. and George H. Dixon Chair","TRUE"
"40","Minnesota Orchestra","Second Violin","Hanna Landrum","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/hanna-landrum/","Second Violin","FALSE"
