"","orchestra","section","name","link","title","isLead"
"15","Cincinnati Symphony Orchestra","Violin","Luo-Jia Wu",NA,"Violin","FALSE"
"16","Cincinnati Symphony Orchestra","Violin","Gabriel Pegis","https://www.cincinnatisymphony.org/about/the-orchestra/gabriel-pegis/","Principal Violin","TRUE"
"17","Cincinnati Symphony Orchestra","Violin","Yang Liu","https://www.cincinnatisymphony.org/about/the-orchestra/yang-liu/","Associate Principal Violin","TRUE"
"18","Cincinnati Symphony Orchestra","Violin","Scott Mozlin","https://www.cincinnatisymphony.org/about/the-orchestra/scott-mozlin/","Assistant Principal Violin","TRUE"
"19","Cincinnati Symphony Orchestra","Violin","Kun Dong","https://www.cincinnatisymphony.org/about/the-orchestra/kun-dong/","Violin","FALSE"
"20","Cincinnati Symphony Orchestra","Violin","Cheryl Benedict","https://www.cincinnatisymphony.org/about/the-orchestra/cheryl-benedict/","Violin","FALSE"
"21","Cincinnati Symphony Orchestra","Violin","Evin Blomberg","https://www.cincinnatisymphony.org/about/the-orchestra/evin-blomberg/","Violin","FALSE"
"22","Cincinnati Symphony Orchestra","Violin","Rachel Charbel","https://www.cincinnatisymphony.org/about/the-orchestra/rachel-charbel/","Violin","FALSE"
"23","Cincinnati Symphony Orchestra","Violin","Elizabeth Furuta","https://www.cincinnatisymphony.org/about/the-orchestra/elizabeth-furuta/","Violin","FALSE"
"24","Cincinnati Symphony Orchestra","Violin","Chika Kinderman","https://www.cincinnatisymphony.org/about/the-orchestra/chika-kinderman/","Violin","FALSE"
"25","Cincinnati Symphony Orchestra","Violin","Hyesun Park","https://www.cincinnatisymphony.org/about/the-orchestra/hyesun-park/","Violin","FALSE"
"26","Cincinnati Symphony Orchestra","Violin","Paul Patterson","https://www.cincinnatisymphony.org/about/the-orchestra/paul-patterson/","Violin","FALSE"
"27","Cincinnati Symphony Orchestra","Violin","Stacey Woolley","https://www.cincinnatisymphony.org/about/the-orchestra/stacey-woolley/","Violin","FALSE"
"28","Cincinnati Symphony Orchestra","Viola","Christian Colberg","https://www.cincinnatisymphony.org/about/the-orchestra/christian-colberg/","Principal Viola","TRUE"
"29","Cincinnati Symphony Orchestra","Viola","Paul Frankenfeld","https://www.cincinnatisymphony.org/about/the-orchestra/paul-frankenfeld/","Associate Principal Viola","TRUE"
"30","Cincinnati Symphony Orchestra","Viola","Julian Wilkison","https://www.cincinnatisymphony.org/about/the-orchestra/julian-wilkison/","Assistant Principal Viola","TRUE"
"31","Cincinnati Symphony Orchestra","Viola","Rebecca Barnes",NA,"Viola","FALSE"
"32","Cincinnati Symphony Orchestra","Viola","Christopher Fischer","https://www.cincinnatisymphony.org/about/the-orchestra/christopher-fischer/","Viola","FALSE"
"33","Cincinnati Symphony Orchestra","Viola","Stephen Fryxell","https://www.cincinnatisymphony.org/about/the-orchestra/stephen-fryxell/","Viola","FALSE"
"34","Cincinnati Symphony Orchestra","Viola","Caterina Longhi","https://www.cincinnatisymphony.org/about/the-orchestra/caterina-longhi/","Viola","FALSE"
"35","Cincinnati Symphony Orchestra","Viola","Denisse Rodriguez-Rivera","https://www.cincinnatisymphony.org/about/the-orchestra/denisse-rodriguez-rivera/","Viola","FALSE"
"36","Cincinnati Symphony Orchestra","Viola","Joanne Wojtowicz","https://www.cincinnatisymphony.org/about/the-orchestra/joanne-wojtowicz/","Viola","FALSE"
"37","Cincinnati Symphony Orchestra","Cello","Ilya Finkelshteyn","https://www.cincinnatisymphony.org/about/the-orchestra/ilya-finkelshteyn/","Principal Cello","TRUE"
"38","Cincinnati Symphony Orchestra","Cello","Daniel Culnan","https://www.cincinnatisymphony.org/about/the-orchestra/daniel-culnan/","Associate Principal Cello","TRUE"
"39","Cincinnati Symphony Orchestra","Cello","Norman Johns","https://www.cincinnatisymphony.org/about/the-orchestra/norman-johns/","Assistant Principal Cello","TRUE"
"40","Cincinnati Symphony Orchestra","Cello","Matthew Lad","https://www.cincinnatisymphony.org/about/the-orchestra/matthew-lad/","Cello","FALSE"
"41","Cincinnati Symphony Orchestra","Cello","Susan Marshall Petersen","https://www.cincinnatisymphony.org/about/the-orchestra/susan-marshall-petersen/","Cello","FALSE"
"42","Cincinnati Symphony Orchestra","Cello","Hiro Matsuo","https://www.cincinnatisymphony.org/about/the-orchestra/hiro-matsuo/","Cello","FALSE"
"43","Cincinnati Symphony Orchestra","Cello","Theodore Nelson","https://www.cincinnatisymphony.org/about/the-orchestra/theodore-nelson/","Cello","FALSE"
"44","Cincinnati Symphony Orchestra","Cello","Alan Rafferty","https://www.cincinnatisymphony.org/about/the-orchestra/alan-rafferty/","Cello","FALSE"
"45","Cincinnati Symphony Orchestra","Bass","Owen Lee","https://www.cincinnatisymphony.org/about/the-orchestra/owen-lee/","Principal Bass","TRUE"
"46","Cincinnati Symphony Orchestra","Bass","James Lambert","https://www.cincinnatisymphony.org/about/the-orchestra/james-lambert/","Associate Principal Bass","TRUE"
"47","Cincinnati Symphony Orchestra","Bass","Matthew Zory, Jr.","https://www.cincinnatisymphony.org/about/the-orchestra/matthew-zory/","Assistant Principal Bass","TRUE"
"48","Cincinnati Symphony Orchestra","Bass","Boris Astafiev",NA,"Bass","FALSE"
"49","Cincinnati Symphony Orchestra","Bass","Ronald Bozicevich","https://www.cincinnatisymphony.org/about/the-orchestra/ronald-bozicevich/","Bass","FALSE"
